dataset_type	path	filename	species_name
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu67_HEW21.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	225.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Bu2.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu43_SEW8.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	23.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu28_SEW7.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu5_SEW36.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	183.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	125.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu28_AEW6.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu43_AEW46.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu8_HEW21.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	19.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu42_SEW4.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu14_HEW29.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu1_AEW6.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu35_AEW34.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	37.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	221.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	121.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	258.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	82.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu10_AEW22.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	255.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu57_SEW7.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu45_HEW9.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu7_SEW8.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	267.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	124.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu10_HEW29.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu1_HEW29.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	204.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	198.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu4_AEW46.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu35_SEW7.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	270.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu2_SEW4.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu10_SEW36.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu4_HEW7.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu2_SEW8.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	12.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu74_AEW47.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	41.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Bu6.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	98.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	215.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	Jerome_Bu7_HEW29.xyz	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Fagus sylvatica	57.pts	Fagus sylvatica
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_78.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_22.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_76.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_75.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_56.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_97.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_32.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_34.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_61.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_81.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_43.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_125.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_85.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_6.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_68.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_12.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_88.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_5.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_93.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_50.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_12.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_15.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_26.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_20.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_91.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_2.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_77.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_43.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_61.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_79.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	Jerome_Fi5_AEW47.xyz	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_28.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_11.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	Jerome_Fi74_AEW29.xyz	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_82.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	Jerome_Fi2_AEW34.xyz	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_10.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_90.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_82.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_86.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_16.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_50_2.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_48.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_68.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_66.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_67.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_70.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_68.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_38.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_24.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_80.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	34_16.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	33_62.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_88.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_24.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_44.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_10.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_71.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_16.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	34_17.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_55.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_74.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_2.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_49.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_6.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	Jerome_Fi71_AEW46.xyz	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_62.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_13.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_19.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_69.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_17.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	64_45.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_22.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	35_23.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_27.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_73.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	Jerome_Fi32_AEW34.xyz	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_11.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Picea abies	65_65.txt	Picea abies
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	32_45.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_74.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_6.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_32.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_80.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_32.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_65.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree10_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_41.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_44.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	62_110.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_5.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_25.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_48.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_29.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_72.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree1_Border.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_35.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	62_93.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_71.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_61.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	62_104.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	32_34.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_79.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_25.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_57.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree2_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_72.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_83.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_31.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_30.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_66.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_49.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_83.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_85.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree19_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_23.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_9.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree16_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_17.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_37.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_60.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_14.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree3_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_70.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_52.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_41.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_38.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree12_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_11.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_99.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	62_144.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_69.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_22.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_56.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_96.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_28.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_20.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_68.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_89.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	63_60.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree7_Border.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	32_47.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_20.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_62.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree15_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_84.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree11_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree11_Border.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_12.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_97.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_40.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	62_115.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_35.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_78.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_62.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_54.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_56.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree8_Border.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_90.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree2_Border.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_29.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_33.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	31_53.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree18_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_64.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	32_84.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree16_Border.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	61_42.txt	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree5_Border.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree6_Border.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Pseudotsuga menziesii	Tree7_Interior.xyz	Pseudotsuga menziesii
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum6_178 nrwl30- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum5_350 nrwl33- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum2_504 thu_jena- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum2_21 nrwl33- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum1_128 brb_pssüd- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum1_614 brb_psnord - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum4 nds_da - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum3_359 thu_jena- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum5_649 thu_jena- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum2_312 brb_psnord - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum5_267 brb_pssüd - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum4_613 thu_jena- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum1_568 nds_ro- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum9_149 nrwl30- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum0_506 bwb4 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum7_404 nrwl33- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum5_373 bwb4 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum4_33 nrwl30- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum6_382 bwb2 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum9_29 nrwl33- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum7 nds_da - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum9_188 thu_neust- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum2_128 bwb4 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum6_179 nds_ro- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum9_512 bwb2 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum7_88 nrwl30- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum4_430 bwb4 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum6 nds_da - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum0_188 nrwl33- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum9_552 nds_ro- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum3_37 nds_ro- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum3_299 thu_neust- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum3 nds_da - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum0_123 nrwl30- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum4_336 brb_pssüd- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum4_217 bwb2 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum3_124 brb_psnord- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum3 _98 nrwl33- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum8_251 nds_ro- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum3_355 brb_pssüd- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum3_78 bwb2 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum7_256 brb_pssüd- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum7_498 nds_ro- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum1_414 thu_neust- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum1_351 bwb2 - Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum4_398 nds_ro- Cloud.txt	Quercus rubra L
train	podatki - DOWNSAMPLED/Seidel/Quercus rubra L	Baum7_208 brb_psnord- Cloud.txt	Quercus rubra L
